Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_A_B	pi_A_C	pi_B_C	Fst	Fst_A_B	Fst_A_C	Fst_B_C
NODE_452541_length_760_cov_1.63191_1_len_81_W	81	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_405328	117	1	0	0	0.00424096114646478	0	0.00482747704969927	0.00482747704969927	0.560747663551402	NA	0.560747663551402	0.560747663551402
Cluster_representative_43809	837	19	0	0.000641942076049199	0.00105729052126847	0.000334351704341058	0.000786861444817696	0.00104752882694441	0.21648927533054	0.0400197341384254	0.32815965998091	0.188932775113099
Cluster_representative_36607	1404	17	0	0.000499075846465393	0.00467126559035273	0.000256970059701062	0.00656680979722792	0.00651237861084612	0.612306538699919	0.0289221883553751	0.644327631331379	0.603037404166957
Cluster_representative_35159	390	7	0	0.000332084578883301	0.000704155429430155	0.000171498161823407	0.002145473574045	0.00231697173586841	0.776380524571857	0.0318130079281802	0.835897435897436	0.776380524571857
Cluster_representative_36601	528	6	6.20963735717834e-05	0.00093753434387909	0.00105559497270727	0.00510363194789424	0.00502114486674406	0.0063989944003313	0.87562005891874	0.902066731334014	0.888701543578067	0.844262301863933
NODE_147220_length_1877_cov_226.142_1_len_174_C	174	3	0	0.000397817507115115	0.00292280614805919	0.0112937717187918	0.00170285227756492	0.00965032126486283	0.85337432413631	0.982387747998608	0.141791044776119	0.827952688618522
Cluster_representative_10388	1833	18	0	0.00136692882054461	0.00197657741642137	0.004998111462004	0.00170323850815972	0.00413556549952381	0.691470672967944	0.863255468496842	0.419759062822923	0.595761905191568
Cluster_representative_43248	456	8	0	0.000179012210621789	0.00575179222998226	9.33184023889511e-05	0.00608990712344462	0.00618322552583357	0.520411764391813	0.0408525754884547	0.527760266832371	0.520411764391813
Cluster_representative_27865	426	6	0	0.000507808757305739	0	0.000269571357685408	0	0.000269571357685408	0.0581181145024379	0.058118114502438	NA	0.058118114502438
Cluster_representative_20046	252	2	0	0	0.00200080032012805	0	0.00200080032012805	0.00200080032012805	0.5	NA	0.5	0.5
Cluster_representative_68	429	5	0	0.000409387729750617	0.00311877654429366	0.000226215416088834	0.00398740354066335	0.00385869476944039	0.562930233670639	0.095137420718816	0.608921380481242	0.542829313426629
Cluster_representative_12293	3516	109	0	0.00108064310579909	0.00796686393167116	0.000563357005613017	0.00787538662564423	0.00816685169966368	0.455153106096528	0.0408896179224839	0.494192202213345	0.446083547847279
Cluster_representative_47030	1488	16	0	0.000544528735936408	0.00346527880272547	0.00028612377928171	0.00536739678355225	0.00527414747094238	0.633059173625337	0.0484385161844935	0.677191854592862	0.619862019335477
Cluster_representative_43797	1323	15	0	0.000757940305669669	0.00450441999776859	0.000399466983312854	0.00423055253097938	0.00430813073997397	0.411247276702859	0.0513104495095831	0.467632186956227	0.389252483146547
Cluster_representative_43798	1494	18	0	0.000657276218664632	0.00209404466157863	0.000345422001660309	0.00120254338306327	0.00147004244944766	0.0883652291781424	0.0485895288873313	0.129326770629919	0.0642035945026547
Cluster_representative_31252	1965	21	0	0.000556727995127875	0.00380495496202935	0.000295245066024643	0.00484307048222874	0.00481180824978698	0.561645357817936	0.0571764625502534	0.607175347128301	0.546772987332744
Cluster_representative_25277	564	6	0	0.000338894812267344	0.00353763052051881	0.000174544089578602	0.003730986843253	0.00380965343552012	0.497545988831069	0.02919997725065	0.525912222537563	0.491223362124945
Cluster_representative_8746	1137	16	0	0.000440273100659835	0.00382401903086401	0.000229108522506695	0.00606596387399271	0.0060805211557665	0.655427263871067	0.0391603598094685	0.684797081692231	0.649348137907573
Cluster_representative_1370	471	3	0	0.000121884793130846	0.00105937351543607	6.27088428426814e-05	0.00113811073617794	0.00120081957902063	0.508144966485998	0.0281690140845069	0.534591194968554	0.508144966485998
Cluster_representative_17182	1890	10	0	0.000232188186017478	0.000921067213255483	0.000120103235543659	0.00112848775224561	0.00117612163818043	0.524374399291236	0.0333808037458146	0.591901989444448	0.509721034867975
Cluster_representative_931834	267	3	0.000340483486550902	0.000160462703119038	0.00159020226327397	0.000244259892525647	0.00130308494852814	0.00121426316942791	0.242778683648461	-0.0254368502543687	0.259186535764376	0.27912457098661
Cluster_representative_39693	1944	24	0	0.000368349315609784	0.00356441173230873	0.000189378450166317	0.00368610203089991	0.00378932219969683	0.486906419941002	0.0274782709271016	0.516506637305624	0.481073284262662
Cluster_representative_20954	1254	24	8.51392107236992e-05	0.00188339838885381	0.00549398796674245	0.00694771910804833	0.00800533684839962	0.00705305245316039	0.66088844845181	0.858332096551145	0.651537013175061	0.477007550660527
Cluster_representative_20953	1158	7	0	0.000262463057075651	0.00177309646154157	0.0001369410947578	0.00259243970994083	0.0026108703128275	0.618827003858163	0.0416935926361063	0.65802551651586	0.610176057267898
Cluster_representative_14067	615	5	0	0.000217681985681273	0.00388163893999539	0.00011265698911688	0.00339287129302986	0.00340620549274151	0.406904105512521	0.0338726989435555	0.427971384005984	0.398256955663399
Cluster_representative_906	1797	2	0	3.99069219098421e-05	0.000417669597080032	2.06956497744174e-05	0.000644725247458197	0.000631609485872764	0.647212181803842	0.0358620689655172	0.676087140431776	0.637769437267404
Cluster_representative_6526	1539	20	0	0.000837909613632534	0.00391365592520504	0.000454254842630344	0.00566007007520571	0.0055305288354432	0.59196005037852	0.0777097622331842	0.654274958330546	0.570423943151108
Cluster_representative_47329	156	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_1755	243	4	0.000973756235849953	0	0.00100181259076531	0.0118465867734304	0.012424162399739	0.00057757562630857	0.920494888787965	0.958901401117751	0.920494888787965	0.132743362831858
Cluster_representative_41408	1575	15	0	0.000574859004726034	0.0019018463844348	0.000307135675288768	0.00121108582136762	0.00143577528468546	0.161574784101222	0.0641611330472217	0.214817665734401	0.137502429670457
Cluster_representative_52165	3153	43	4.13959905591822e-06	0.000554802500134799	0.00367327360684085	0.000290445571927018	0.00486599529823717	0.00485016926638824	0.577057999834328	0.0377851253122808	0.622131446856411	0.564131077210409
Cluster_representative_52164	582	8	0	0.00206148410671385	0.00639886123020223	0.00117285764470346	0.00645420033823765	0.00645501227559257	0.39921153767933	0.121170367084459	0.504287061536312	0.34466853231976
Cluster_representative_52163	981	16	0	0.000461996138237615	0.0050471159191207	0.000242449390018486	0.00813968514678613	0.00809953704694983	0.665743123847432	0.0472317991759229	0.689968602709805	0.659911916852521
Cluster_representative_52162	498	10	0	0.000248957510064111	0.00255436746060243	0.000128527674901811	0.00182697591458402	0.00195550358948583	0.283221727196206	0.0315023194253572	0.30093017641559	0.283221727196206
Cluster_representative_52161	1209	10	0	0.000251434185682352	0.00191073002189538	0.000131791614208258	0.00153191895077292	0.00159660700511622	0.336824048243516	0.0460918655832132	0.376360602846734	0.322887786208747
Cluster_representative_52160	825	3	0	0	0.000512232977142472	0	0.000366215344938749	0.000366215344938749	0.300639658848614	NA	0.300639658848614	0.300639658848614
Cluster_representative_52169	195	4	0.000262864519157425	7.80914372437938e-05	0.00958141418747392	0.00503367233180898	0.00866112768286681	0.008790310513913	0.558713748315389	0.96613248400709	0.431697634125346	0.450559476287614
Cluster_representative_52168	1701	27	1.81921258185781e-05	0.00115614823494086	0.00521060079159484	0.00279936580361594	0.00652405468750118	0.00629787120661857	0.591266761040012	0.79024885578681	0.599268157007423	0.494531658582923
Cluster_representative_30652	630	2	0	0.000236226278048948	0.00120942046221817	0.000123010361798947	0.00221272701272701	0.00215406222301971	0.678015308064669	0.039811465496516	0.726712681848709	0.664437098237461
Cluster_representative_17026	1875	25	2.9492116783516e-05	0.000602546202216309	0.00323115244859389	0.00075451548970896	0.00434159452609273	0.0040504663716007	0.577635324522682	0.581162794123934	0.624487668553441	0.526758365692201
Cluster_representative_21973	1176	14	0	0.000432919695373207	0.0028522288133148	0.000224610940804867	0.00247443213195392	0.00265221654775802	0.3860980887392	0.0362898311589596	0.423659922516735	0.380678679600085
Cluster_representative_17391	4746	75	0.000360294438371175	0.0014989603381069	0.00362895856217647	0.00584614452960095	0.00559112398831922	0.0034686588408219	0.631810003727423	0.840984535443483	0.643251248865	0.260821093165173
Cluster_representative_27920	465	6	0	0.000939985087165798	0.00285517714548515	0.000509458881995731	0.00376016471464579	0.00379580140725564	0.529452914035261	0.0774671711644888	0.62033881995059	0.500084194948063
Cluster_representative_9435	1011	10	0	0.000296742279609921	0.000929293321153184	0.000154549907078256	0.000814202118371405	0.000934248977566116	0.355735704384734	0.039979107008888	0.429322707356751	0.343838938974734
Cluster_representative_6635	1242	13	0	0.000573390677147451	0.0025369819441762	0.000297610843982355	0.00685073592299664	0.00671026095441719	0.775563845672493	0.0366771091488763	0.81483872881014	0.768237581038024
NODE_1001860_length_384_cov_1.16342_1_len_381_N	381	9	0	0.000378292627110844	0.00271932283534798	0.000193332031241338	0.0028126029418822	0.00283380825160545	0.469563070968317	0.0216504097072802	0.516582523104345	0.453453588346368
Cluster_representative_28532	780	13	0	0.000273339345718916	0.00593628735377241	0.000144713340336483	0.00424749656418172	0.00433831424293518	0.288745258060752	0.0555834552524423	0.301201629704434	0.284327234984933
Cluster_representative_39709	732	12	0	0.000664197507856938	0.00624192316853052	0.00034119476929469	0.00618035854955193	0.00628903663585475	0.460905336849613	0.0266593048452177	0.495019332738951	0.450939700604173
Cluster_representative_27324	648	5	0	0.000379981899570991	0.00264328607955927	0.000199645919716203	0.00324288029740157	0.0032169354436945	0.546019162942144	0.0483604670931034	0.592447787592213	0.530101235780757
Cluster_representative_39707	1128	14	0	0.000333653985509407	0.00315834897953204	0.000173550189900926	0.00447752540073487	0.00443002223083669	0.615464668073003	0.0387392093898603	0.647310880803303	0.605870717675618
Cluster_representative_17001	336	1	0	0	0.001494593470576	0	0.00148809523809524	0.00148809523809524	0.497816593886463	NA	0.497816593886463	0.497816593886463
Cluster_representative_19121	666	14	0.000194267930572131	0.00216325210343229	0.00300472995002026	0.00942999581678894	0.00428789629486593	0.00904453492040024	0.764425385022726	0.874998882300289	0.626973501618652	0.714303604390094
Cluster_representative_12038	480	2	0	9.21011018841143e-05	0	4.65672232017655e-05	0	4.65672232017655e-05	0.0110951915142056	0.0110951915142056	NA	0.0110951915142056
Cluster_representative_19775	1041	15	0	0.00387964505112686	0.00273035423681919	0.00307944039072716	0.00279181085392475	0.00417978754882779	0.342356603753825	0.370073039437735	0.511006586821448	0.209290040375402
Cluster_representative_12032	183	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_11706	528	10	0	0	0.00651650958259941	0	0.00718230194917458	0.00718230194917458	0.546349511012391	NA	0.546349511012391	0.546349511012391
Cluster_representative_22086	882	6	0	0.000326868440303156	0.00110744162092804	0.000171565489344188	0.00388044710200055	0.00387276977350027	0.819009532981762	0.0473945501726005	0.857304894021477	0.814821155772598
Cluster_representative_15361	2808	38	0	0.00066192334414905	0.00329036519398138	0.0003455497903685	0.00709764612662978	0.00708060799247834	0.727875110214645	0.0422171238431892	0.768207294694772	0.720907544780836
Cluster_representative_12456	372	4	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_12453	744	4	0	4.79413946861345e-05	0.00195127476142419	2.44019542667806e-05	0.00164280668832062	0.00164766118850632	0.396894521360225	0.0176730486008838	0.406115529204806	0.393316972549827
Cluster_representative_38499	444	8	0	0.000291434771966652	0.00418375436248509	0.000152870113107595	0.00653370419143942	0.00653081514607018	0.661416564052081	0.0467895717407778	0.679832891121187	0.657378976869019
Cluster_representative_18910	510	4	0	0.000353799968620746	0.00174375429375613	0.000182444840766092	0.00130131260424962	0.00139634199943274	0.271707695225586	0.030391960838331	0.330001765885594	0.248910989131246
NODE_575979_length_597_cov_1.25745_1_len_90_V	90	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_18914	375	2	0	0.00119064653832905	0	0.00464934776045887	0	0.00464934776045887	0.871955530143916	0.871955530143916	NA	0.871955530143916
Cluster_representative_11426	726	13	0.000331939836076354	0.0015809283893709	0.0035636130127093	0.00766749044873832	0.0056020303186488	0.00423957975863322	0.687220869511947	0.875261127598665	0.652308839188391	0.393272246900867
Cluster_representative_128956	162	5	0	0.00109773676093715	0	0.0117399330794969	0.00617283950617284	0.0055670935733241	0.953247741980136	0.953247741980136	1	0.901408450704225
Cluster_representative_2327	1077	14	0	0.000433334541361753	0.00139240483444066	0.000229797520712085	0.00132231441128227	0.00142217326144426	0.386158603811744	0.0571383450549056	0.473497065992639	0.35811640350054
Cluster_representative_19191	1719	16	0	0.000476265974305918	0.00238729316552811	0.000249224779702197	0.00268575436004524	0.00273439766359692	0.494907599342343	0.0445051754584422	0.555563755002542	0.476382097242723
Cluster_representative_37961	531	9	0.00048318576296287	0.000469281397558402	0.00256401407032218	0.000522436155364498	0.00593969835053212	0.00557960572591525	0.707975661063206	0.0884367872120704	0.743488671187144	0.728180124467216
Cluster_representative_16511	345	3	0	0.000215291532625578	0.00422428838397446	0.000111721441206592	0.00386611072867288	0.00386850818449277	0.434184636901947	0.0364806866952788	0.453677263736245	0.426189669909908
Cluster_representative_44411	1251	21	0	0.00059867664085247	0.00568938123634896	0.000313740062299432	0.00720307019003438	0.00716375600163649	0.571674704611558	0.0459034200721624	0.60507248393745	0.561120041235004
Cluster_representative_16515	732	7	0.000102783987571861	0.000624251159085836	0.00391359771575867	0.000376377466489406	0.0054134804615276	0.00528790366984862	0.581085689431114	0.0341675427078717	0.629038865857736	0.570921752913248
Cluster_representative_32082	519	2	0	0.000195924223339709	0	0.000100521904330133	0	0.000100521904330133	0.0254650235422462	0.0254650235422462	NA	0.0254650235422462
Cluster_representative_18822	1275	17	0	0.000320687183135548	0.00427103588962609	0.000165709958404718	0.00509664179873767	0.00514204851186139	0.5586748919646	0.0323840938022416	0.580995088699	0.553512276073465
Cluster_representative_8907	678	6	0	0.000388801429801613	0.00155359448610859	0.000202232880058896	0.00285334545515012	0.00284001116716468	0.670534063620245	0.038728445917442	0.727759132126037	0.658030232703381
Cluster_representative_8908	423	5	0	0	0.0019426215008364	0	0.00309834096137513	0.00309834096137513	0.686506177813591	NA	0.686506177813591	0.686506177813591
Cluster_representative_19990	219	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_46993	474	4	0	0	0.000548750375660689	0	0.00178714649370576	0.00178714649370576	0.846473029045643	NA	0.846473029045643	0.846473029045643
Cluster_representative_32065	3045	39	2.65106004580225e-05	0.000527175355281041	0.00339702839545311	0.000557956919335488	0.00424150077176447	0.00404972194463482	0.553550214390677	0.503827323802626	0.596423626903297	0.515497137287037
Cluster_representative_8142	471	5	0	0.000194345062920751	0.00196105901728578	9.95891102832231e-05	0.00152398125484351	0.00155204036073305	0.3212631313232	0.02426549264247	0.356600020159975	0.305622413328059
Cluster_representative_32060	1185	20	7.01997724339703e-05	0.000618489777999146	0.00482398796957712	0.000359637975944362	0.00497191017861717	0.00500673141833495	0.466770318877558	0.0425238760941348	0.507816154537579	0.456483952020515
Cluster_representative_16211	807	8	0	0.00131481874774858	0.00286005845240138	0.00344042068654789	0.00215749292517955	0.00288660865628003	0.507941983263791	0.808915992034122	0.337180108675591	0.276854312920595
Cluster_representative_32268	1332	13	0	0.000488043235385142	0.00339060791446713	0.000256650326454147	0.00483279884445437	0.00477727390307685	0.606895711902695	0.0492058940117183	0.649208665248105	0.594051834943545
Cluster_representative_23687	558	7	0.000163147696354527	0.000108264104574004	0.00419132620181139	0.000141167913251121	0.00344226816898465	0.00336313260932787	0.357562243909031	0.0386916025112505	0.367499322481557	0.360775977958734
Cluster_representative_22339	483	6	0	0.00069441725587857	0.00499837156287778	0.000368972934556494	0.00378087317771511	0.00394374297587842	0.296629868806749	0.0589861872751454	0.338992432708569	0.278250528295603
Cluster_representative_9962	615	7	0	0.00068238012780743	0.00406951960049438	0.000357046544134837	0.00409945345715448	0.00418210396694395	0.449922725271818	0.0444101210096951	0.50365095700841	0.431876901451802
Cluster_representative_22887	225	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_51440	1095	7	0	0.00024468248699305	0.000915466406390454	0.000126474720277826	0.000918456805687654	0.00100262417539475	0.433398128015372	0.0326822369894999	0.501627947704607	0.42144378628875
Cluster_representative_51335	753	9	0	0.000826500961627074	0.00264016335511854	0.00636351103958437	0.00373563385729009	0.00295287686403523	0.734396373201879	0.935059359802646	0.646624447686935	0.413002221838625
Cluster_representative_51442	591	13	0	0.00025325837294244	0.00572987272775092	0.000131943521758226	0.00787833997652982	0.00793615651678825	0.624798318932834	0.040277349097474	0.636352788479512	0.623046049555817
Cluster_representative_36764	498	2	0	7.61790938222845e-05	0	3.88025532080011e-05	0	3.88025532080011e-05	0.0183752417794971	0.018375241779497	NA	0.018375241779497
Cluster_representative_23599	2118	30	0	0.00020602585999657	0.00300007855131145	0.000109348850738362	0.00403903933919238	0.00401535723956764	0.607275307762136	0.0579422709730808	0.628614838904821	0.600769717359787
NODE_883523_length_419_cov_1.10274_1_len_84_P	84	2	0.000644651118135233	0.00259309038792753	0.00900026505573264	0.00167066684959468	0.0153378748942679	0.01485925766588	0.615975787833846	0.0310032467429766	0.685584990086456	0.609894528234712
Cluster_representative_25246	321	11	0	0.00100468913655267	0.00763871416790558	0.000518411246660612	0.012485742671201	0.0123518206065562	0.659117684625583	0.0309921485842992	0.694102530820025	0.650116222548178
Cluster_representative_34720	1911	35	0	0.000621751735278471	0.00615801946145153	0.000742843722411762	0.00847434608993135	0.00896863875356235	0.627194814239005	0.581505694589533	0.636666983145279	0.622028973235371
Cluster_representative_43327	672	8	2.22929290882192e-05	0.00043769832100846	0.00191647589007301	0.000239195294748027	0.00474737744882122	0.00464893514632828	0.753363583183682	0.0384609141637933	0.795806333068942	0.746805006202249
Cluster_representative_7565	1146	14	0	0.000308478222764184	0.00408841336638234	0.000159115908989677	0.0043067201430856	0.00429959764849329	0.498382882199962	0.0306493400851643	0.525344899302749	0.488685692405738
Cluster_representative_36615	378	1	0	0	0.000777776558692263	0	0.00217423901634428	0.00217423901634428	0.821138211382114	NA	0.821138211382114	0.821138211382114
Cluster_representative_41960	522	1	0	0.000176056124631979	0	9.22703785721818e-05	0	9.22703785721818e-05	0.0459770114942529	0.0459770114942529	NA	0.0459770114942529
NODE_41_length_21058_cov_399.005_6_len_177_R	177	3	0.000761531738264461	0.00252296995676145	0.00285459411239964	0.00563094329363581	0.00830290520121088	0.0128630999772423	0.770903175269383	0.708352444364152	0.782237315552107	0.790969358915223
Cluster_representative_34619	570	1	0	7.27306618047526e-05	0	3.71342278556221e-05	0	3.71342278556221e-05	0.0207058823529409	0.020705882352941	NA	0.020705882352941
Cluster_representative_47130	555	7	0	0.000178566338250969	0.00411989108053446	9.17508223538271e-05	0.00321306086866855	0.00326477510613529	0.345703534863843	0.0268951619727847	0.358883748405039	0.341691651178729
Cluster_representative_47131	873	8	0	0.000282999151013063	0.00229270502047559	0.000146126365603358	0.00225298261265912	0.00231954651337068	0.454144474828532	0.0316629382912673	0.491184484160404	0.444782814950813
NODE_521779_length_515_cov_2.10309_1_len_285_A	285	3	0.00181622070166962	0.000827526309407764	0	0.0013194820648019	0.00955411404327813	0.010096735776756	0.87392917643859	-0.00181240867199439	0.904950857115452	0.959020106710486
Cluster_representative_46331	585	9	0	0.000709623351202178	0.00610885719663876	0.000385435386678341	0.00702628362260742	0.00694895177629858	0.525197628324888	0.0794522561645549	0.565285325446925	0.509387835220173
Cluster_representative_8176	729	7	0	0.00158603635092657	0.00312040143273172	0.00734104739685119	0.00301463271417034	0.00585818467969696	0.70972757917949	0.891974791525875	0.482457445302671	0.598302371725352
Cluster_representative_58	534	4	0	7.89066144553449e-05	0.00333845593725452	4.02722403447304e-05	0.003188209143159	0.00320654202868907	0.468943260527258	0.0203349282296651	0.476437117618537	0.467126499335642
Cluster_representative_10281	327	2	0	0.000153447498103113	0.000874326399404404	7.8665054033059e-05	0.00253297501003923	0.00261164006407229	0.80323209318804	0.0246781115879827	0.82741116751269	0.80323209318804
Cluster_representative_46538	1329	21	2.535838878954e-05	0.000685157847228041	0.00511945233209487	0.000371966496203394	0.00572507611341385	0.00587130608481966	0.512884465772432	0.044919040733893	0.55067752646728	0.505679818470816
Cluster_representative_20362	474	7	0	0.000682006544980107	0.00360912155057263	0.000356609304446661	0.00432015689509375	0.00441705741743661	0.528127190905513	0.0437622680115511	0.58229276873354	0.514254888490555
Cluster_representative_20364	744	8	0	0.000321010630326869	0.00253200425404452	0.000167709869665321	0.00438557029021962	0.00428083515982981	0.677045772992749	0.042958440765971	0.711325541892327	0.666768892301285
Cluster_representative_47008	249	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_43787	615	4	0	0.000399605603136505	0	0.000209411728911229	0	0.000209411728911229	0.0458853350427684	0.0458853350427685	NA	0.0458853350427685
Cluster_representative_1035688	225	8	0.00695910784790845	0.00908781784677708	0.00556508008580559	0.00947497747572195	0.00838647862029913	0.011833469262569	0.27219868312485	0.15319452020846	0.253310686120409	0.380870579563173
Cluster_representative_51116	594	19	0	0.00135455373517407	0.00878589528746555	0.000717437035652312	0.0159395195973385	0.0156409779161831	0.686034133012416	0.0559772719689058	0.724398993526362	0.6758371159086
Cluster_representative_3678	1050	21	0	0.000864747698411317	0.00337316510549876	0.000451768869241507	0.00659282520970614	0.00656380827387532	0.688581165221724	0.0429312893303426	0.744179088766627	0.677175762371257
Cluster_representative_20969	831	2	0	0.000254630690452669	0.00114927994289159	0.000134788403685063	0.000937420097911579	0.000967200257870458	0.311609000977761	0.0554428886641435	0.386998451680306	0.274239940529309
Cluster_representative_20783	1095	27	0	0.000658731612380484	0.00639203624324961	0.00034429131629284	0.00565975552534269	0.00582629606722122	0.404009849084632	0.0433513986449292	0.435308096380843	0.394918506176011
Cluster_representative_3673	495	4	0	0.000117793229867201	0.0028936249073813	6.05510142294883e-05	0.00232192168261922	0.00235272098743491	0.364034855164726	0.0273224043715846	0.376890071477954	0.360013755704252
Cluster_representative_14074	894	5	0	0	0.00140649501299826	0	0.0020067854469193	0.0020067854469193	0.649565175201608	NA	0.649565175201608	0.649565175201608
Cluster_representative_14073	1299	10	0	0.000189733379545582	0.00316836552714112	0.000100280983826989	0.00332601178625084	0.00330625128546426	0.50121397216519	0.0539912339067148	0.523698992854055	0.492159152958157
Cluster_representative_34059	738	9	0	0.000123568796185434	0.00351958742227886	6.3284810843766e-05	0.00574282890218731	0.00576772806005273	0.685224984936563	0.0237088920871241	0.693566752359771	0.684177532250802
Cluster_representative_25511	732	8	0	0.000150810999333283	0.00176998873240598	7.75395005120334e-05	0.00413909822184429	0.00421663772235633	0.772235622525109	0.0275214675268752	0.786186671886067	0.772235622525109
Cluster_representative_52152	1245	13	0	0.000196858119123705	0.00408209160543378	0.000101170366820145	0.0056714179262057	0.0056757864309183	0.626239546858288	0.027095950567872	0.640117193041636	0.623052260982873
Cluster_representative_30536	798	8	0	0.000359913278188556	0.00229067507329961	0.00018936271971809	0.0040925643575083	0.00402372538888546	0.680869340211029	0.0496722936690775	0.720141838564238	0.670630063521512
Cluster_representative_52151	231	2	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_52157	357	1	0	0	0.0014039165820385	0	0.00134542005778689	0.00134542005778689	0.478260869565217	NA	0.478260869565217	0.478260869565217
Cluster_representative_30820	600	8	5.98669623059867e-05	0.00256893145659698	0.00193329339331022	0.00856570820590333	0.00496554361077665	0.00972875814832939	0.80386544033833	0.846551017399166	0.799300891115882	0.76861256178517
Cluster_representative_52155	342	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_30283	1638	11	0	0.000122724243099464	0.00140095140484992	6.28963622567532e-05	0.00112388690503699	0.00117767474282718	0.355592003991032	0.0243931548975449	0.376738264957451	0.353099972114724
Cluster_representative_52159	480	1	0	0	0.000969666308311727	0	0.000760582010582011	0.000760582010582011	0.362549800796813	NA	0.362549800796813	0.362549800796813
Cluster_representative_766689	297	4	0	0.00130081179708984	0.00324410732772855	0.00600853311712633	0.00403796882670122	0.0100465019438276	0.773805890337247	0.891752964348146	0.598299607184091	0.773805890337247
Cluster_representative_40895	513	8	6.03639582142038e-05	0.00283148140815312	0.00550125796007112	0.00819791931680129	0.00800689311152722	0.00502427248520968	0.604641304106047	0.823623211292125	0.652697879138759	0.170751646854948
Cluster_representative_10600	2082	36	0	0.000476174519033626	0.00375428422554278	0.000246730440024859	0.00452072668017561	0.00461381086521973	0.549052563986965	0.0350308640764999	0.5847698289297	0.541543978702416
Cluster_representative_10603	198	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_40898	519	6	8.01719821752729e-05	0.000632167071180761	0.00246989438186176	0.000366741542477033	0.00563069140064671	0.00549883913230492	0.723194317745899	0.0288268837165581	0.773556550822147	0.717934878762106
Cluster_representative_996210	4047	161	0.00179928727894891	0.00306071875803364	0.00864635239594632	0.00824507715212687	0.00954266202900005	0.00892016516292122	0.494293589682608	0.70527831654499	0.452687329638677	0.343786188923767
Cluster_representative_37623	1158	13	0	0.0005162688858879	0	0.000267248896844089	0	0.000267248896844089	0.0341047390944201	0.0341047390944201	NA	0.0341047390944201
Cluster_representative_43476	288	3	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_13157	1467	7	7.91966250053652e-05	0.000278133192162717	0.000907104845748812	0.000187275615196726	0.000719342682674864	0.000778250049577411	0.249535036472535	0.0459787922930577	0.314442549768748	0.238523634816912
Cluster_representative_9534	2226	31	0	0.000715938929883145	0.00421198255992696	0.000381731303289574	0.00600382475231384	0.00591842147327001	0.599485493349945	0.0622475498949998	0.649225057884669	0.583679405727811
Cluster_representative_2650	312	1	0	0	0.00159961870488186	0	0.00173751686909582	0.00173751686909582	0.53968253968254	NA	0.53968253968254	0.53968253968254
NODE_418630_length_757_cov_2.86667_2_len_132_T	132	1	0	0	0.00382854834909629	0.00757575757575758	0.00358312858312858	0.00399262899262899	0.747315808959645	1	0.465753424657534	0.520547945205479
Cluster_representative_4124	549	4	0	0.000259842645468942	0.00255597623795468	0.000135214117135367	0.00226087178682055	0.00233234414710877	0.404491796851347	0.0391438003148545	0.434736579744503	0.396354331560764
NODE_193244_length_821_cov_2.84294_1_len_108_A	108	1	0.00462462462462462	0.00159109341591093	0.00186431961100591	0.00417912457912458	0.00419879062736206	0.00171820243248815	0.199688638695184	0.256337311457033	0.227284138277299	-0.00553140933255158
Cluster_representative_12600	672	4	0	0.000910974062388897	0	0.00394877224341082	0	0.00394877224341082	0.884650974247881	0.884650974247881	NA	0.884650974247881
Cluster_representative_24918	585	11	0	0.00150439219937203	0.00666241827529356	0.00118062244335208	0.0101848691770807	0.0109578186524939	0.634157731321319	0.362881754517267	0.672925682232316	0.627352362105075
Cluster_representative_24911	768	4	0	9.45411344386075e-05	0.00114767779947794	4.90981649069884e-05	0.00085038280667546	0.000899480971582449	0.309480148462106	0.0372233400402414	0.325199315844154	0.309480148462106
Cluster_representative_38007	507	1	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_37084	1824	12	0.000120004360148456	0.000532112605174492	0.00239235607485962	0.00204862869543551	0.00322668909531995	0.00195881199172168	0.579151448518792	0.840840615291607	0.610690655221159	0.25350960367981
Cluster_representative_13936	1587	14	0	0.000435333809377205	0.00218076561608246	0.000229062892722428	0.00158920252514922	0.00173363814439681	0.263465525007424	0.0497504763795783	0.313880521339565	0.245488617704046
Cluster_representative_508653	2673	60	0.000907452564546551	0.000929931954718647	0.00392330642625446	0.000926358228467405	0.00562073473698014	0.00564079610077668	0.527343011228744	0.00827538267511208	0.570273352430395	0.569809093054714
Cluster_representative_3902	978	7	0	0.000485003644822504	0.00339624078111401	0.00026131124583886	0.00275105508077392	0.00281534246866835	0.334001652745711	0.0719809182617689	0.382738498249445	0.310697638186032
