Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_D	pi_E	pi_F	pi_A_B	pi_A_C	pi_A_D	pi_A_E	pi_A_F	pi_B_C	pi_B_D	pi_B_E	pi_B_F	pi_C_D	pi_C_E	pi_C_F	pi_D_E	pi_D_F	pi_E_F	Fst	Fst_A_B	Fst_A_C	Fst_A_D	Fst_A_E	Fst_A_F	Fst_B_C	Fst_B_D	Fst_B_E	Fst_B_F	Fst_C_D	Fst_C_E	Fst_C_F	Fst_D_E	Fst_D_F	Fst_E_F
Cluster_representative_19121	666	14	0.000194267930572131	0.00216325210343229	0.00300472995002026	0.00573383853841	0.00657080592966362	0.0010827212060943	0.00942999581678894	0.00428789629486593	0.0101963064618271	0.00777489051250453	0.00970180481424282	0.00904453492040024	0.00514353443932854	0.00816065624274071	0.0109861904074295	0.0099706766187004	0.00755679139541531	0.0101784983367414	0.00747248673439129	0.00741881595823244	0.0059285228001196	0.619688194891443	0.874998882300289	0.626973501618652	0.7093012802638	0.564940892135051	0.934188062885385	0.714303604390094	0.232328398400574	0.464867911764739	0.852270296201516	0.561786585674601	0.366428462912623	0.799211483811906	0.17667003599733	0.540589779900108	0.354516513320694
Cluster_representative_12038	480	2	0	9.21011018841143e-05	0	0	0	0	4.65672232017655e-05	0	0	0	0	4.65672232017655e-05	4.65672232017655e-05	4.65672232017655e-05	4.65672232017655e-05	0	0	0	0	0	0	0.0110951915142056	0.0110951915142056	NA	NA	NA	NA	0.0110951915142056	0.0110951915142056	0.0110951915142056	0.0110951915142056	NA	NA	NA	NA	NA	NA
Cluster_representative_19775	1041	15	0	0.00387964505112686	0.00273035423681919	0.00203499722549513	0.00150147914790158	0.00134963599578347	0.00307944039072716	0.00279181085392475	0.0013425971520525	0.00217208961456658	0.00120406787152087	0.00417978754882779	0.00340199552222049	0.00324536370387393	0.00308196007977157	0.00332845680378703	0.00248468845621491	0.00273578219196809	0.00243587551933517	0.00180811411655342	0.00174875591303526	0.263839633366752	0.370073039437735	0.511006586821448	0.242141537994433	0.654369889291795	0.439551528736194	0.209290040375402	0.130709867489554	0.170952058069008	0.151630632526246	0.28415002158171	0.148417707230913	0.254328388315964	0.274085160484325	0.0640432508401914	0.184816153462931
Cluster_representative_12032	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_11706	528	10	0	0	0.00651650958259941	0.00261152098704031	0.00777615384020078	0.00068725777395763	0	0.00718230194917458	0.00202574300664781	0.00784111931192093	0.01290498955673	0.00718230194917458	0.00202574300664781	0.00784111931192093	0.01290498955673	0.0085065015857305	0.00851172970142429	0.01098449296903	0.00789497849140787	0.0109910654099196	0.0072378805420646	0.614341015529624	NA	0.546349511012391	0.355416511751448	0.504142614666083	0.973372401002866	0.546349511012391	0.355416511751448	0.504142614666083	0.973372401002866	0.463467415032766	0.160413692389189	0.672093769968831	0.34213406416838	0.849933621629586	0.415339092364722
Cluster_representative_22086	882	6	0	0.000326868440303156	0.00110744162092804	0.0010399965335302	0.00234179539358639	0.00070903534079075	0.000171565489344188	0.00388044710200055	0.000804937359559209	0.00299627096519573	0.00286351540758775	0.00387276977350027	0.000890335112884054	0.00300800360743722	0.00279638186760321	0.00401264228479138	0.00246201541224223	0.00481483918928864	0.00291571040500417	0.00209640844369321	0.00339703666511367	0.66296064036606	0.0473945501726005	0.857304894021477	0.353989151342339	0.609215017468653	0.876194949237579	0.814821155772598	0.232387359515854	0.556406144711507	0.814777839697948	0.73241594913688	0.2995094593309	0.811366808910272	0.420074105900143	0.582850403130482	0.550957049461953
Cluster_representative_15361	2808	38	0	0.00066192334414905	0.00329036519398138	0	0.00318200627735112	0.000156671890543025	0.0003455497903685	0.00709764612662978	0	0.00217975981629854	8.01109882406242e-05	0.00708060799247834	0.0003455497903685	0.0024085104307627	0.000419035471319132	0.00709764612662978	0.00582739815641249	0.00704519228367137	0.00217975981629854	8.01109882406242e-05	0.00221635302177932	0.5895024655443	0.0422171238431892	0.768207294694772	NA	0.270101629189011	0.0221572971210902	0.720907544780836	0.0422171238431892	0.202011008048047	0.0232387342828989	0.768207294694772	0.444660267103057	0.755362455293549	0.270101629189011	0.0221572971210902	0.246808126889955
Cluster_representative_12456	372	4	0	0	0	0.00242801230323604	0.00396449011312312	0.000806187223923708	0	0	0.00183832535117283	0.00347708197117175	0.0103339645011593	0	0.00183832535117283	0.00347708197117175	0.0103339645011593	0.00183832535117283	0.00347708197117175	0.0103339645011593	0.00372518113529654	0.00864554289478103	0.00713095166522462	0.729168086385712	NA	NA	0.3396130065641	0.429911324209145	0.960993323335237	NA	0.3396130065641	0.429911324209145	0.960993323335237	0.3396130065641	0.429911324209145	0.960993323335237	0.141987706880959	0.812955671695753	0.665495044629744
Cluster_representative_12453	744	4	0	4.79413946861345e-05	0.00195127476142419	0.00185359855027562	0.00251844747675616	0.000335167492780496	2.44019542667806e-05	0.00164280668832062	0.00144368520248589	0.00216278536777758	0.00385723868870445	0.00164766118850632	0.00145134536288679	0.00216479164700028	0.00383498101864389	0.0023506759193621	0.00252768534440679	0.00345319214422902	0.00231336637471038	0.00253885190462536	0.0025605192260122	0.506502616824232	0.0176730486008838	0.406115529204806	0.358032295723508	0.417776836694608	0.956553441486263	0.393316972549827	0.344904392301393	0.407243446500152	0.950050745283466	0.190685266233483	0.115846786849705	0.668937875636924	0.0550467762420198	0.568945703554321	0.44276634587491
Cluster_representative_38499	444	8	0	0.000291434771966652	0.00418375436248509	0.000989254560683132	0.00422576595340343	0.000452893698208454	0.000152870113107595	0.00653370419143942	0.000730322158893587	0.00380356842868801	0.00877662601249316	0.00653081514607018	0.000883192272001182	0.0038903681448831	0.00892949612560075	0.00601130293187497	0.0058983859172033	0.0115122395776064	0.00356817533615206	0.00807095607837235	0.00790889181877999	0.695222599481208	0.0467895717407778	0.679832891121187	0.322727272727273	0.444499812132858	0.97419887223383	0.657378976869019	0.274965727594099	0.41943788387849	0.958321922104814	0.569726481779989	0.287133765581427	0.798620936029132	0.26923146667584	0.91065815221346	0.704215220108194
Cluster_representative_18910	510	4	0	0.000353799968620746	0.00174375429375613	0.003572454483037	0.00378288444964802	0.0006836315912111	0.000182444840766092	0.00130131260424962	0.00273954808676889	0.00317541289685329	0.00748538855227029	0.00139634199943274	0.00279653344689247	0.00320776443598113	0.00732004739562939	0.00314663169668028	0.003383148803354	0.00630540948712986	0.00369794432689999	0.0049954283569731	0.00459982749632695	0.545310173345022	0.030391960838331	0.330001765885594	0.347984709541917	0.404347627768863	0.954335597515258	0.248910989131246	0.298014036624409	0.355207575115547	0.929137647356541	0.155254047939298	0.183210809715919	0.807515603076864	0.00548273818240075	0.574001890317669	0.514490919015363
NODE_575979_length_597_cov_1.25745_1_len_90_V	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_18914	375	2	0	0.00119064653832905	0	0.00232767986354484	0.000737714863498483	0.000109357802628138	0.00464934776045887	0	0.00362803847192033	0.000440579710144928	5.57491289198606e-05	0.00464934776045887	0.00195190623080398	0.00430512057951671	0.00460579068089715	0.00362803847192033	0.000440579710144928	5.57491289198606e-05	0.00346931110159875	0.0036079537689088	0.00047790738776953	0.696555811035793	0.871955530143916	NA	0.679209594721745	0.162790697674419	0.0191972076788831	0.871955530143916	0.0987460497975036	0.776038630485466	0.858872837366551	0.679209594721745	0.162790697674419	0.0191972076788831	0.558212763676526	0.662268723178506	0.113769019056134
Cluster_representative_11426	726	13	0.000331939836076354	0.0015809283893709	0.0035636130127093	0.000679650795213199	0.0016843761526651	0.00014029890777439	0.00766749044873832	0.0056020303186488	0.00749517335528246	0.00694281269793474	0.00940094399660409	0.00423957975863322	0.00129258857675343	0.00285448014284799	0.00450572424028188	0.00358514164324138	0.00354876719430407	0.00549091228456301	0.00192003160017908	0.00346001083192546	0.00270061628106266	0.717818401142631	0.875261127598665	0.652308839188391	0.93251719584467	0.854791128864729	0.974883440215082	0.393272246900867	0.125561209019059	0.428038665776437	0.808995490474401	0.408215318923062	0.260589822037683	0.662723448442551	0.384378114490976	0.881510529472635	0.662174320499633
Cluster_representative_128956	162	5	0	0.00109773676093715	0	0.00918316272686107	0	0	0.0117399330794969	0.00617283950617284	0.016469687344571	0.00617283950617284	0.00617283950617284	0.0055670935733241	0.0158639414117223	0.0055670935733241	0.0055670935733241	0.0102968478383982	0	0	0.0102968478383982	0.0102968478383982	0	0.766733182897654	0.953247741980136	1	0.721210168270493	1	1	0.901408450704225	0.675966419032492	0.901408450704225	0.901408450704225	0.554078934107583	NA	NA	0.554078934107583	0.554078934107583	NA
Cluster_representative_2327	1077	14	0	0.000433334541361753	0.00139240483444066	0.00414776063608911	0.00478246813458726	0.000699962238333467	0.000229797520712085	0.00132231441128227	0.00312193429757042	0.00456570581754511	0.0098508967812681	0.00142217326144426	0.00323466529142212	0.00457565768894641	0.0097349949728716	0.00387246238485285	0.00449063521944144	0.00948253062043521	0.00478397401349932	0.00695316262920036	0.00605964175651928	0.611402801509339	0.0571383450549056	0.473497065992639	0.335706609950597	0.47626190498201	0.964472156501301	0.35811640350054	0.291874929131109	0.430048855211676	0.941792636624191	0.284671493233846	0.312472215256445	0.889672538031936	0.0666516221161292	0.651401589971146	0.54762751716944
Cluster_representative_19191	1719	16	0	0.000476265974305918	0.00238729316552811	0.0020372734211567	0.00249395802559432	0.0002046632936121	0.000249224779702197	0.00268575436004524	0.00151489647630362	0.00280276506470368	0.00454905444004996	0.00273439766359692	0.00163385647036338	0.00281764992048228	0.00441905651718181	0.00289779608721157	0.00298554590248882	0.00354411229625021	0.0025832123497546	0.00310046720667015	0.00224408876312281	0.5339116965702	0.0445051754584422	0.555563755002542	0.327586586600398	0.555089711763266	0.977504853337186	0.476382097242723	0.23079553159783	0.472925295241814	0.922955356503081	0.236563503172097	0.18251948713076	0.634329242066824	0.122946387434724	0.638451793661027	0.398726698437029
Cluster_representative_37961	531	9	0.00048318576296287	0.000469281397558402	0.00256401407032218	0.00355428990417304	0.00509152614526176	0.000533200209903743	0.000522436155364498	0.00593969835053212	0.0031414393484918	0.00511081852730303	0.00753507617942258	0.00557960572591525	0.00304510885130716	0.00489569094235962	0.0073398243237681	0.00737836741111392	0.00653971021970295	0.00985204880680411	0.00484158472099586	0.00460656306955458	0.00480962859986548	0.608828172840516	0.0884367872120704	0.743488671187144	0.357384431268059	0.45461652781806	0.932556357184401	0.728180124467216	0.339338674214509	0.432071222602547	0.93170942768917	0.585389041125866	0.41468811626246	0.842813695863601	0.107129530136936	0.556340589246289	0.415263960784537
Cluster_representative_16511	345	3	0	0.000215291532625578	0.00422428838397446	0.00127317577783083	0.00276478767632908	0.000363637479898717	0.000111721441206592	0.00386611072867288	0.000938967136150235	0.00393631819062315	0.00560946870240922	0.00386850818449277	0.000978305671786359	0.00390122244992998	0.00550467289703599	0.00388626023803233	0.003934290797138	0.00392638347196853	0.00364135469235606	0.00472870833815737	0.00209805332765955	0.566016064165276	0.0364806866952788	0.453677263736245	0.322033898305085	0.648810443866659	0.967587172761786	0.426189669909908	0.239262659216467	0.618058282089484	0.947414767112137	0.292705091130396	0.1117743424828	0.415756777626591	0.445541042371345	0.826928080494878	0.254445748593612
Cluster_representative_44411	1251	21	0	0.00059867664085247	0.00568938123634896	0.00214463176657243	0.00491935616177948	0.000349242918002727	0.000313740062299432	0.00720307019003438	0.00161615899971905	0.00508025538437086	0.00623836512112811	0.00716375600163649	0.00182168948561896	0.0051237561840313	0.0062414795871121	0.00696042218175845	0.00613392722988159	0.0067857322360174	0.00471082836539055	0.00470468910570954	0.00448438493898075	0.540732285782359	0.0459034200721624	0.60507248393745	0.336503473066309	0.515835741554094	0.972008458047774	0.561120041235004	0.247042805845474	0.461524650623555	0.924062912837804	0.437245845269816	0.135241012768484	0.555049923551375	0.250239301833886	0.734958609533983	0.412561683321984
Cluster_representative_16515	732	7	0.000102783987571861	0.000624251159085836	0.00391359771575867	0.00246336538981787	0.00294968692882423	0.00019207563331472	0.000376377466489406	0.0054134804615276	0.00188353221399132	0.00408482643788673	0.00537197314765733	0.00528790366984862	0.0020019434330592	0.00402057075544713	0.00518985399321664	0.00469557987423459	0.00396344964859686	0.00332916136307299	0.00341769992942345	0.00360405044412584	0.00214058098349671	0.532421649835149	0.0341675427078717	0.629038865857736	0.31879333989412	0.626364673896001	0.972555743226754	0.570921752913248	0.228845206633666	0.555543440807746	0.921353587840089	0.320961065898595	0.134177893869217	0.383377238091632	0.208085491643022	0.631603238592203	0.266142559809447
Cluster_representative_32082	519	2	0	0.000195924223339709	0	0	0	0	0.000100521904330133	0	0	0	0	0.000100521904330133	0.000100521904330133	0.000100521904330133	0.000100521904330133	0	0	0	0	0	0	0.0254650235422462	0.0254650235422462	NA	NA	NA	NA	0.0254650235422462	0.0254650235422462	0.0254650235422462	0.0254650235422462	NA	NA	NA	NA	NA	NA
Cluster_representative_18822	1275	17	0	0.000320687183135548	0.00427103588962609	0.00252341086685031	0.00401606133505717	0.000441385225024382	0.000165709958404718	0.00509664179873767	0.00195889775804345	0.00386806577043775	0.00533428346028945	0.00514204851186139	0.00205470259312539	0.00392194952520371	0.00530846610494134	0.00545493110088823	0.00532299999731993	0.00610635168388648	0.0037137654770129	0.00351179513369925	0.00348950686870098	0.521399572294482	0.0323840938022416	0.580995088699	0.355910522514792	0.480869564608945	0.958627505614369	0.553512276073465	0.307905178223452	0.447118264740102	0.928221034749514	0.377219745693025	0.221576439145621	0.614137756994436	0.119563116951669	0.577880260806723	0.361307094698327
Cluster_representative_8907	678	6	0	0.000388801429801613	0.00155359448610859	0.00209227585092293	0.00210362281097271	0.000177435390852257	0.000202232880058896	0.00285334545515012	0.00169085759849366	0.00265306318943657	0.00433417463367688	0.00284001116716468	0.00179122237376706	0.00267480177971238	0.00427428347079987	0.00273171085635381	0.0022503567629346	0.00249404230592558	0.00235609965762351	0.00271267023927164	0.00187753485167921	0.58158907845313	0.038728445917442	0.727759132126037	0.381297439599027	0.603548302326818	0.979530659716204	0.658030232703381	0.307434599673218	0.534091785851448	0.933762369234263	0.332676383272513	0.187413889806506	0.652967018071805	0.109566811336016	0.581646303904486	0.39253905199553
Cluster_representative_8908	423	5	0	0	0.0019426215008364	0	0.00202811690658201	0.000578860292254561	0	0.00309834096137513	0	0.00149841697897457	0.00679017667339186	0.00309834096137513	0	0.00149841697897457	0.00679017667339186	0.00309834096137513	0.00394827282684051	0.00988851763476699	0.00149841697897457	0.00679017667339186	0.00662807585510467	0.791782934354905	NA	0.686506177813591	NA	0.323246821465568	0.957375167090799	0.686506177813591	NA	0.323246821465568	0.957375167090799	0.686506177813591	0.497155011626201	0.872504561036242	0.323246821465568	0.957375167090799	0.803338309953953
Cluster_representative_19990	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_46993	474	4	0	0	0.000548750375660689	0.00202475156001371	0.00301371910993547	0.00402911628118978	0	0.00178714649370576	0.00167283592956154	0.00299490351788683	0.00512595597715909	0.00178714649370576	0.00167283592956154	0.00299490351788683	0.00512595597715909	0.0034599824232673	0.00254569309722662	0.00469241639647575	0.00333966596201842	0.0047722580335358	0.00445163341962821	0.482138793662332	NA	0.846473029045643	0.394814660471689	0.496858731519019	0.606988793978797	0.846473029045643	0.394814660471689	0.496858731519019	0.606988793978797	0.628104767473903	0.300294782297744	0.512205837030076	0.245662481330313	0.365722913696042	0.208960540183759
Cluster_representative_32065	3045	39	2.65106004580225e-05	0.000527175355281041	0.00339702839545311	0.00248593220213345	0.00342751971099742	0.000396222937732543	0.000557956919335488	0.00424150077176447	0.00219428777385577	0.00362665381685524	0.00572083794655711	0.00404972194463482	0.00202451747732547	0.00343327014618999	0.0053458730879033	0.00454740067685728	0.00435188451240661	0.00558599390079927	0.00331781637979775	0.00366684423999536	0.00322503450963829	0.541042059503137	0.503827323802626	0.596423626903297	0.427503804987107	0.523799280840855	0.96305318013378	0.515497137287037	0.255845506111653	0.4240629344785	0.913634473000953	0.353151281838189	0.215908868101312	0.660467644563405	0.108833757477055	0.606997877298758	0.407178025955632
Cluster_representative_8142	471	5	0	0.000194345062920751	0.00196105901728578	0.00193245769635252	0.00221108262942459	0.000679461842715493	9.95891102832231e-05	0.00152398125484351	0.00147970248867243	0.00179644362203234	0.00813846095717742	0.00155204036073305	0.00153567047911946	0.00184212076182407	0.00812046453019019	0.00246241391025435	0.00262782989982329	0.00820338970737758	0.00208430800724172	0.00679004838982705	0.00666778241902532	0.68236221842696	0.02426549264247	0.356600020159975	0.347011405621716	0.384594483704654	0.958256121993418	0.305622413328059	0.307532837222747	0.34710369097532	0.946197234013669	0.209410591488226	0.206162155512628	0.839059160042917	0.0060153510467752	0.807665616714807	0.78324544125102
Cluster_representative_32060	1185	20	7.01997724339703e-05	0.000618489777999146	0.00482398796957712	0.0034726135780357	0.00578159423893872	0.000516331957191018	0.000359637975944362	0.00497191017861717	0.00271898508393145	0.00519460588173815	0.0073965000198285	0.00500673141833495	0.00286915715496398	0.0051960667801504	0.00729800729799175	0.00656131445773793	0.00673091555855999	0.00930932460125935	0.00521141835785203	0.00485528301167417	0.00526785056270023	0.516033536144343	0.0425238760941348	0.507816154537579	0.348504452744729	0.436743215501208	0.960350724798714	0.456483952020515	0.287054850070384	0.384141477801348	0.92225126059394	0.367763761281977	0.212173877665998	0.713173610572903	0.112121961669885	0.589215960672571	0.402229987243459
Cluster_representative_16211	807	8	0	0.00131481874774858	0.00286005845240138	0.00221887667479872	0.00334826312716402	0.000248169976241028	0.00344042068654789	0.00215749292517955	0.0036343135234728	0.00361358445750266	0.00372337539381521	0.00288660865628003	0.00207299884275238	0.00337636578245773	0.00459760184770734	0.00330844247624219	0.00374370447727444	0.00436386957775208	0.00310893632852315	0.0032405663874732	0.0027800795228908	0.500973318530101	0.808915992034122	0.337180108675591	0.69473235310221	0.536711654793037	0.966674059154329	0.276854312920595	0.147685143457314	0.309452503763049	0.830021305045258	0.2324280739847	0.17083177675321	0.64386785933191	0.104655223896574	0.619349466103146	0.353178016349444
Cluster_representative_32268	1332	13	0	0.000488043235385142	0.00339060791446713	0.00206490819428079	0.00350282554656053	0.000305319772331325	0.000256650326454147	0.00483279884445437	0.00159885894370302	0.00369611956975444	0.0044156056230543	0.00477727390307685	0.00173163182232832	0.00368522569555745	0.00433330779963845	0.00469186714099343	0.00412818748944072	0.00450363295127509	0.00337587739021377	0.00290381145857601	0.00285035588837562	0.529187052915326	0.0492058940117183	0.649208665248105	0.35425567014111	0.526148237299416	0.96542719182877	0.594051834943545	0.262848084463682	0.458531293380935	0.908457575090482	0.418619928398824	0.165077473024176	0.589672634650206	0.17536493520448	0.59187640099498	0.33198774678939
Cluster_representative_23687	558	7	0.000163147696354527	0.000108264104574004	0.00419132620181139	0.0024197395825202	0.00419945978170647	0.000668334030921606	0.000141167913251121	0.00344226816898465	0.00191483713851396	0.0034871146504925	0.00698408439566765	0.00336313260932787	0.00188532746173265	0.00343825087938976	0.0069521231408401	0.00389295027261241	0.00484788546937722	0.00660041863485487	0.00373059380190441	0.00524372153774832	0.00456483569882558	0.514360983505377	0.0386916025112505	0.367499322481557	0.325559540567713	0.374467444389182	0.940473104263179	0.360775977958734	0.329558461751012	0.373558818511081	0.944146693048811	0.15089259798133	0.134593212182901	0.631867272246145	0.112849091095408	0.705545613815352	0.466816098783091
Cluster_representative_22339	483	6	0	0.00069441725587857	0.00499837156287778	0.00280240088194942	0.00343493269887119	0.00030469376202057	0.000368972934556494	0.00378087317771511	0.00212799404064975	0.00384114553451949	0.0060550412058015	0.00394374297587842	0.002245039505822	0.00378253195589204	0.00570473039816278	0.00463706331386988	0.00530189801564928	0.00623604271347905	0.00348885024613567	0.00403413915065892	0.00283911406613225	0.476134302002741	0.0589861872751454	0.338992432708569	0.341539302174513	0.552876522380857	0.974839662385069	0.278250528295603	0.221212337520167	0.454155311455138	0.912431355369492	0.158867162596813	0.204690071663307	0.57480524360137	0.106104713475561	0.614899916942319	0.341409613389312
Cluster_representative_9962	615	7	0	0.00068238012780743	0.00406951960049438	0.00358781803122128	0.00445973101684435	0.00057314210134836	0.000357046544134837	0.00409945345715448	0.00266271128666319	0.00479615461716073	0.00783206616825138	0.00418210396694395	0.00280930548097705	0.00476791841566027	0.00756699698377928	0.00514536567927074	0.0055066116567744	0.00718796599179268	0.00454837053256871	0.00536364490464165	0.00406949523972989	0.52843814472293	0.0444101210096951	0.50365095700841	0.326284819313363	0.535072222141531	0.963410542694871	0.431876901451802	0.239990419706229	0.460759319228023	0.917039597620618	0.255899569726893	0.225544568151471	0.677053167255953	0.115337131128503	0.6121145036122	0.381634229589766
Cluster_representative_22887	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_51440	1095	7	0	0.00024468248699305	0.000915466406390454	0.000845413081603349	0.00119728042617927	0.000130077846794041	0.000126474720277826	0.000918456805687654	0.000662069237451816	0.00122317079970543	0.00175867402718711	0.00100262417539475	0.000757720087603603	0.00129256198632773	0.00180202274331072	0.00125225682078405	0.00129269033779912	0.0017918523577956	0.00117039827556138	0.00114579420159908	0.00107603049670424	0.51760559771565	0.0326822369894999	0.501627947704607	0.361537257902822	0.510583302647675	0.963018204401957	0.42144378628875	0.280673967583478	0.4422074421092	0.896016758063061	0.29691758959983	0.182810155382302	0.708250445792654	0.127351111824375	0.574316693592975	0.383215309863962
Cluster_representative_51335	753	9	0	0.000826500961627074	0.00264016335511854	0.0031721606888877	0.00395539534422378	0.000447694530066032	0.00636351103958437	0.00373563385729009	0.00695673286881281	0.00645474775655648	0.00654868116767356	0.00295287686403523	0.0027454788525036	0.0036685106382835	0.00770422855180354	0.00419594509884174	0.0043875728854984	0.00774903076567808	0.00368954394344476	0.00546829349351324	0.00523114192331864	0.64541935821299	0.935059359802646	0.646624447686935	0.772007870022682	0.693605738488692	0.965817962532975	0.413002221838625	0.271773365351478	0.348250996474102	0.917305445761028	0.30738797731044	0.24838186493247	0.800758444600499	0.0340871199304923	0.669014179355243	0.579146394914049
Cluster_representative_51442	591	13	0	0.00025325837294244	0.00572987272775092	0.00316238007429357	0.00721881701720959	0.000908974932244031	0.000131943521758226	0.00787833997652982	0.00740656744475386	0.00618299855385461	0.0114400748206892	0.00793615651678825	0.00753851096651209	0.00629232517966071	0.011570158102699	0.0104194850369535	0.0101843705190522	0.0127073513698573	0.00824759520152712	0.00453461226630053	0.0084901928844346	0.642997567737828	0.040277349097474	0.636352788479512	0.786515136878048	0.416236559467636	0.960272334469344	0.623046049555817	0.773454037381579	0.406254828159173	0.949774527933401	0.573287318398778	0.364286201059895	0.738779251994922	0.370653091122793	0.551080140104333	0.521342326370781
Cluster_representative_36764	498	2	0	7.61790938222845e-05	0	0	0.00096358295063083	0.000134486371454618	3.88025532080011e-05	0	0	0.000798792654896315	0.00193845873338036	3.88025532080011e-05	3.88025532080011e-05	0.000837595208104316	0.00197726128658836	0	0.000798792654896315	0.00193845873338036	0.000798792654896315	0.00193845873338036	0.001195018496625	0.762067411241898	0.018375241779497	NA	NA	0.396850393700787	0.965311004784689	0.018375241779497	0.018375241779497	0.379317100675425	0.946727964911407	NA	0.396850393700787	0.965311004784689	0.396850393700787	0.965311004784689	0.54056388031372
Cluster_representative_23599	2118	30	0	0.00020602585999657	0.00300007855131145	0.00340423126633672	0.00437663423646585	0.00519638549857015	0.000109348850738362	0.00403903933919238	0.00259486241163009	0.00393261550266147	0.00698394465551228	0.00401535723956764	0.00264477050653487	0.0039323149647421	0.00690754399147046	0.00451810654008398	0.00415579580142136	0.00632621324197199	0.00425512470330472	0.00623371252639496	0.00605292446610233	0.393442688079413	0.0579422709730808	0.628614838904821	0.344043974917694	0.443546637917707	0.627976326067479	0.600769717359787	0.317472514644875	0.417307599015918	0.60894846524049	0.291261753034145	0.112478916161578	0.352182440239193	0.0857065250332608	0.310152920230931	0.209223591947417
NODE_883523_length_419_cov_1.10274_1_len_84_P	84	2	0.000644651118135233	0.00259309038792753	0.00900026505573264	0.0112886310295153	0.00952722563403632	0	0.00167066684959468	0.0153378748942679	0.00911533251734116	0.0170934572274724	0.0234837641379697	0.01485925766588	0.00936653558147011	0.0166030816950609	0.0224222835853806	0.0127126887900884	0.0101325392802491	0.00833267997614652	0.0131856090877225	0.0147715013437342	0.00656628486817166	0.577648067742722	0.0310032467429766	0.685584990086456	0.345428039791829	0.702462860005188	0.9862745360082	0.609894528234712	0.25897247190812	0.634998000835911	0.94217604156924	0.202021837383979	0.0857429624830652	0.459941754543726	0.210660026204861	0.617891547824834	0.274534548431104
Cluster_representative_25246	321	11	0	0.00100468913655267	0.00763871416790558	0.00617739102690318	0.008744790835682	0.00195756236417736	0.000518411246660612	0.012485742671201	0.00422337644502646	0.00942231082910817	0.0270230738916868	0.0123518206065562	0.00446059133105209	0.00938185900974336	0.0265437131569862	0.0115432046133745	0.0105752183476352	0.0211194936346257	0.00915325680821676	0.0231206668614422	0.0182749525903964	0.681275702148854	0.0309921485842992	0.694102530820025	0.268666775586888	0.535952963435101	0.963779798478448	0.650116222548178	0.194940801519038	0.48040788280289	0.94420050647755	0.401548111743563	0.225382187628717	0.772809975984705	0.18487035952112	0.824076151439927	0.707185199334429
Cluster_representative_34720	1911	35	0	0.000621751735278471	0.00615801946145153	0.00311607057424914	0.00542353487494379	0.00270058206516835	0.000742843722411762	0.00847434608993135	0.00256220844540298	0.0049314817777311	0.00496288530289161	0.00896863875356235	0.00254811781474573	0.00518717102227021	0.00535908453946889	0.00913061771257729	0.00806904113609895	0.00910909830067082	0.00500809363895474	0.00428162772964942	0.00495651873010294	0.46554812816243	0.581505694589533	0.636666983145279	0.391917043314747	0.450111029565735	0.727922176279708	0.622028973235371	0.266552298347986	0.417284818230604	0.690027860544249	0.492143339714807	0.282346307259345	0.513749811769651	0.147419550747929	0.320742833486162	0.180461390091084
Cluster_representative_43327	672	8	2.22929290882192e-05	0.00043769832100846	0.00191647589007301	0.00318190425938679	0.00416316518839344	0.000496445458777861	0.000239195294748027	0.00474737744882122	0.00541310303797659	0.00408922290105869	0.00586505691165944	0.00464893514632828	0.00530088246649948	0.00407013450096045	0.00588553746428934	0.0044661762595386	0.00425213797058432	0.00806814964931336	0.00458107465888926	0.00649288622510174	0.00539645159602887	0.652526750732888	0.0384609141637933	0.795806333068942	0.70403323509682	0.48823306790172	0.955777207648671	0.746805006202249	0.658584905129436	0.434802030704856	0.920640741355036	0.429223137065965	0.285107736328814	0.8504662497766	0.198324629622917	0.716740014329527	0.568270875384094
Cluster_representative_7565	1146	14	0	0.000308478222764184	0.00408841336638234	0.0035097847765597	0.00430216956679813	0.000517105072583447	0.000159115908989677	0.0043067201430856	0.00263871917334566	0.00464473052056187	0.0076192198879017	0.00429959764849329	0.00270338605572119	0.00462028211788646	0.00750010300787985	0.00533251342945294	0.00500031620397952	0.00713490439943646	0.0046851501005886	0.0051526922410896	0.00461821168360684	0.548184645670686	0.0306493400851643	0.525344899302749	0.33494537576926	0.536876300169326	0.966065746874917	0.488685692405738	0.293799901193677	0.501042612558966	0.944961869558308	0.287559399196718	0.160994766040717	0.67725436942578	0.166306929806112	0.609244094084337	0.478231513673524
