Contig	Start	End	Name	SNPs	pi_C2	pi_C3	pi_C4	pi_C2_C3	pi_C2_C4	pi_C3_C4	Fst	Fst_C2_C3	Fst_C2_C4	Fst_C3_C4
NODE_68	1427	2758	fig|6666666.153583.peg.2630	5	0.000380802806090162	0.000870221101761639	0.000189113543771681	0.000649810464706617	0.000292612589360557	0.000575485670576616	0.0512358034166771	0.0373932278725102	0.0261588691257694	0.0796168352272757
NODE_68	2755	3543	fig|6666666.153583.peg.2631	2	0.000734441421483921	0.000423941507816928	0.000204645894714803	0.000592207965700273	0.000514804412660368	0.000320537624488895	0.0451971410494146	0.0219796115617193	0.0879183500528102	0.0194795329658575
NODE_68	3569	5491	fig|6666666.153583.peg.2632	1	0.000245394302844674	0.000251550387387597	0.000196830303118667	0.000246528379653705	0.000226918167635796	0.000233527859632904	0.0186702848677743	-0.00788536177928689	0.0255857197976506	0.0399845842566723
NODE_68	5640	6101	fig|6666666.153583.peg.2633	6	0.000350847409670939	0.0019380022480419	0	0.00124086794236207	0.000190985485103132	0.00112502428746345	0.104826310484424	0.0777223024410374	0.0814814814814816	0.138684262358709
NODE_68	6091	7110	fig|6666666.153583.peg.2634	4	0.000228270412642669	0.00024047354790973	0	0.000232457762979406	0.000130718954248366	0.00013873473917869	0.0660823645898272	-0.00823468862583621	0.126865671641791	0.133333333333333
NODE_68	7098	8357	fig|6666666.153583.peg.2635	8	0.00259239440723097	0.00255089904888211	0.00145033724006422	0.00258212917702306	0.00220961255549363	0.00220787855096959	0.0580016587852354	0.00405961446847736	0.0851944524744906	0.0938731011293197
NODE_68	8375	9559	fig|6666666.153583.peg.2636	4	0.000611787022747377	0.000569941434819395	0.00015713970031852	0.000599856863348693	0.000412315285697078	0.000408368108858917	0.0574936891544793	0.0149913006164599	0.0675500645508249	0.109772385055285
NODE_68	9965	10219	fig|6666666.153583.peg.2637	3	0.0022540640187699	0.00181796526598598	0	0.00216813016665033	0.00126696832579186	0.00102629451501076	0.087274024513556	0.0609352364099521	0.110449735449736	0.11430625449317
NODE_69	3	356	fig|6666666.153583.peg.2638	9	0.0073433278729996	0.00717948536553657	0.0058649615765938	0.00731199578152858	0.00782369573813225	0.00777926610634041	0.110285292782026	0.00691865309718798	0.155879146397722	0.161588846311696
NODE_69	574	1815	fig|6666666.153583.peg.2639	1	0.000269848240862734	0.000286579873904855	0.00034403838224118	0.000275935478588389	0.000311010072305895	0.000316950383417648	0.00379406209606925	-0.00825765069088491	0.0130759776485261	0.00517827215393529
NODE_69	1831	3945	fig|6666666.153583.peg.2640	1	8.38331943585191e-05	0	0	4.60260674909517e-05	4.60260674909517e-05	0	0.0892857142857143	0.0892857142857144	0.0892857142857143	NA
NODE_69	3942	5117	fig|6666666.153583.peg.2641	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_69	5290	7347	fig|6666666.153583.peg.2642	16	0.00173307123075176	0.00123010007040155	0.00195606902201649	0.00151859227951601	0.00191164856353726	0.00174991987055967	0.0503691690023147	0.0243690353484108	0.0350893142351487	0.0896242890827235
NODE_69	7348	8319	fig|6666666.153583.peg.2643	5	0.00102593247112285	0.000515667182333849	0.00045946701825882	0.000789329233445355	0.00079874252084748	0.00052857604098165	0.0546057420686659	0.02347487706255	0.070163757022956	0.077583805367258
NODE_69	8326	8943	fig|6666666.153583.peg.2644	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_69	8958	9287	fig|6666666.153583.peg.2645	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	54	242	fig|6666666.153583.peg.2646	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	264	425	fig|6666666.153583.peg.2647	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	553	3060	fig|6666666.153583.peg.2648	18	0.00249494152679925	0.0023959689447406	0.00263446511990819	0.00248179498051518	0.00295627025136219	0.00288702111164942	0.0960603553019683	0.0146425248783907	0.132453021785827	0.128784676296531
NODE_7	3558	4112	fig|6666666.153583.peg.2649	5	0.00293998562326985	0.00324619966844388	0.00257418548834136	0.00329641614594713	0.00303332574229692	0.00311877412538728	0.0728310385020737	0.0616801675177586	0.0910684212511058	0.0668793373963116
NODE_7	4115	4333	fig|6666666.153583.peg.2650	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	4379	4540	fig|6666666.153583.peg.2651	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	4568	5176	fig|6666666.153583.peg.2652	9	0.00332588585410041	0.00179040718625171	0.00219942794722455	0.00287774187470001	0.00295803621287159	0.00290493253337366	0.163029036787227	0.11105768635252	0.0660503449413302	0.313265439448494
NODE_7	5191	6207	fig|6666666.153583.peg.2653	2	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	6208	6999	fig|6666666.153583.peg.2654	3	0.00145734954999477	0.0014815198309209	0.00177771571553273	0.00150176584920443	0.00188113720297222	0.00198307889720218	0.121021065493074	0.0215287614668567	0.140130432693572	0.178238558472907
NODE_7	7025	7621	fig|6666666.153583.peg.2655	1	0.000726745857433621	0.000729829875558519	0.000815815275280744	0.000721849225235723	0.000895718814671021	0.000895011612314943	0.0955944396574342	-0.00891964836319437	0.138925571591953	0.136522292240734
NODE_7	7637	9391	fig|6666666.153583.peg.2656	17	0.0039469901661479	0.00352539973990166	0.00304602428476749	0.00382523072699784	0.00379969534380692	0.00353994842716302	0.0579012605352968	0.0232759225070152	0.0797927441323392	0.0718192425848964
NODE_7	9433	10740	fig|6666666.153583.peg.2657	11	0.00194144468456883	0.00171244318154487	0.00154646975481381	0.00191008642580711	0.00183989665377182	0.00178149626519543	0.0598613324227024	0.0435281313070066	0.0521439255209369	0.0853438763731622
NODE_7	10737	11252	fig|6666666.153583.peg.2658	2	0.000310432299150302	0	0	0.000168520390967307	0.000168520390967307	0	0.0789473684210527	0.0789473684210525	0.0789473684210525	NA
NODE_7	11259	12221	fig|6666666.153583.peg.2659	16	0.00518160333870809	0.00481782206248256	0.00411008468731175	0.00513157451634488	0.00500443622444733	0.00488473274080289	0.0606649993197232	0.0256961708983383	0.071654866873044	0.0861417375798069
NODE_7	12205	12957	fig|6666666.153583.peg.2660	8	0.00428258776233491	0.00421525337921635	0.0043351567804525	0.00435199524603931	0.00443632049595656	0.00450039187567267	0.0342930034113236	0.0236844641219427	0.0287283627679789	0.0500371527767425
NODE_7	12947	13999	fig|6666666.153583.peg.2661	33	0.00794043515184662	0.00756896904238076	0.00712357970077552	0.00804491882551784	0.00787194979684045	0.00791353190862987	0.0502474406348387	0.0360745378167904	0.0431840114968496	0.0716819674958432
NODE_7	14127	14861	fig|6666666.153583.peg.2662	20	0.00594038799657467	0.00451020073296481	0.0031237311661135	0.00543169284617872	0.00479565939679253	0.00408649154981059	0.0516649411461231	0.0379989235868123	0.0549663338528075	0.0659552569694978
NODE_7	14919	15218	fig|6666666.153583.peg.2663	4	0.00475011447023335	0.00276499474302678	0.00318167288396902	0.00407525283955614	0.00414955637394523	0.00361425469445466	0.0964841324962562	0.0779579195289081	0.0442608029131123	0.177331409969564
NODE_7	15211	18879	fig|6666666.153583.peg.2664	54	0.00412657930296161	0.00457082358884747	0.00323621098492286	0.00444434826504632	0.00395960561625308	0.00432649072715388	0.0625925296585658	0.021521000029187	0.0702621673150654	0.0977636303746252
NODE_7	19010	19129	fig|6666666.153583.peg.2665	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	19107	19778	fig|6666666.153583.peg.2666	2	0.000845726542110913	0.000720060191285775	0.000750825082508251	0.000783797461773318	0.00095613380449229	0.000974975535108739	0.146706688151425	0.00115348048324759	0.165100314873326	0.245680932070784
NODE_7	19902	22295	fig|6666666.153583.peg.2667	6	0.000616093227940516	0.000803313891619136	0.00065440449243146	0.000782918770875816	0.00063253787084377	0.000795680616578977	0.0621063417895286	0.0935157181301034	-0.00428589254047584	0.0839802090956772
NODE_7	22580	22723	fig|6666666.153583.peg.2668	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	22810	23139	fig|6666666.153583.peg.2669	2	0	0.00061299493793773	0	0.000342555994729908	0	0.000342555994729908	0.105263157894737	0.105263157894737	NA	0.105263157894737
NODE_7	23173	23766	fig|6666666.153583.peg.2670	13	0.00597798650975306	0.00495496245601	0.00245069076222398	0.00559485645108447	0.00462933548466812	0.00381281653323952	0.0465461527966144	0.0229464275491927	0.0896450149387596	0.0288474211029182
NODE_7	23768	24730	fig|6666666.153583.peg.2671	16	0.00549858336667084	0.00396192481513241	0.00364364903630109	0.00541856218497209	0.0047656303128875	0.00468182614125854	0.118516023945892	0.127027811174601	0.0408160303319222	0.187755629752089
NODE_7	24790	26592	fig|6666666.153583.peg.2672	38	0.00478524133165182	0.00515786424220781	0.00459723074789515	0.00548528043093507	0.00499396493733686	0.00584687771516278	0.1093821694565	0.093655675488897	0.0606189473418326	0.165785957451705
NODE_7	26589	27083	fig|6666666.153583.peg.2673	6	0.00573979889596002	0.00539724483771455	0.00517557746397088	0.00576852722325213	0.00604158272031213	0.00671659622298256	0.119507750001416	0.0346718232703581	0.0966459564285345	0.21293301318994
NODE_7	27069	28145	fig|6666666.153583.peg.2674	8	0.0031261703239319	0.00306537159344419	0.00274731242373282	0.003216634471857	0.00324853490566129	0.00369640345568596	0.120327680779883	0.0375745252456928	0.0959797388310528	0.213737882395425
NODE_7	28142	28444	fig|6666666.153583.peg.2675	1	0.00166225413750166	0.00161321016601748	0.00146652288991275	0.00166411834774933	0.00167739546231851	0.00154862344752103	0.0302956862666901	0.0158559612214129	0.0673704866562008	0.00565464740310229
NODE_7	28441	29514	fig|6666666.153583.peg.2676	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	29564	29839	fig|6666666.153583.peg.2677	2	0.0031582990171952	0.00246359603600275	0.00362212871935648	0.00286410631397557	0.00374152437012107	0.00379840329314747	0.111496195343737	0.0185603401372395	0.0938950190063482	0.198910135959204
NODE_7	29997	30476	fig|6666666.153583.peg.2678	3	0.00209617712171438	0.00188069160615351	0.00313821091829955	0.00198315380290209	0.00323580691437204	0.00324917997280708	0.159782541815658	-0.00266270877434005	0.191177320135348	0.22766627788287
NODE_7	30482	30913	fig|6666666.153583.peg.2679	4	0.00386033283262705	0.00385802404602191	0.00398047158005592	0.0040372584182996	0.00426778992099298	0.00475931081006812	0.104523358171965	0.0441091355876394	0.0813975666756046	0.176509379310148
NODE_7	30906	31445	fig|6666666.153583.peg.2680	2	0	0.0003263688550864	0.000290506139562743	0.00017921146953405	0.000157232704402516	0.000336444173936566	0.0832431612184031	0.089430894308943	0.076190476190476	0.0832431612184031
NODE_7	31432	32220	fig|6666666.153583.peg.2681	3	0.00129744997213096	0.00108772080978661	0.000727314909783603	0.00120536490204445	0.00111834448198979	0.000954787455307622	0.0506363604346219	0.0106021927998621	0.0947490176228825	0.0495079771521372
NODE_7	32206	33090	fig|6666666.153583.peg.2682	8	0.00286876739275533	0.00272509457766595	0.00196723671961318	0.00280907637183563	0.00278392796634193	0.00255644317127481	0.072194933305049	0.00432362279173415	0.131442305469743	0.082253939769913
NODE_7	33083	33616	fig|6666666.153583.peg.2683	2	0.000375935627691772	0	0.000689236493598688	0.000209866976624048	0.000547037877529935	0.000380476784971167	0.0634875008974396	0.104347826086957	0.0264183111962187	0.0942463235294118
NODE_7	33823	33939	fig|6666666.153583.peg.2684	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_7	33943	34593	fig|6666666.153583.peg.2685	1	0.000263939084851209	0	0	0.000144419499258209	0.000144419499258209	0	0.0862068965517241	0.0862068965517241	0.0862068965517241	NA
NODE_7	34692	34922	fig|6666666.153583.peg.2686	2	0.00273497884813143	0.002967418414749	0.00319217851685384	0.00309473400065592	0.00350735512526737	0.00427958489678323	0.18260960940622	0.0786934738701573	0.155038889235169	0.280351122811849
NODE_7	35141	37288	fig|6666666.153583.peg.2687	1	0.00016629718305696	0.00016932241011773	0	0.000166500369949101	0.000107150246815051	0.00010997228698368	0.125131503109358	-0.00786440677966116	0.224	0.23015873015873
NODE_7	37266	38615	fig|6666666.153583.peg.2688	6	0.000685594067239644	0.0007970711417071	0.000256634587343249	0.000747451707808707	0.000536874856774737	0.000637709436971464	0.0950742884717476	0.00818662031460804	0.12248763124864	0.173835552713093
NODE_7	38743	40791	fig|6666666.153583.peg.2689	15	0.00239232842968791	0.00212927452378545	0.000908591903975225	0.00234916909949587	0.0020021515914228	0.00175488080000607	0.110708209429523	0.0376165439849162	0.175656741526405	0.134452201041187
NODE_7	40813	41106	fig|6666666.153583.peg.2690	1	0.00163685579908701	0.00140845855131569	0.00171617161716172	0.00154721466196876	0.00171144581838579	0.00172206961457315	0.0440184718273634	0.015872061822475	0.02041087709944	0.0927689153693382
NODE_7	41121	41336	fig|6666666.153583.peg.2691	2	0.00297005227918745	0.00334533887165466	0.0032317133750504	0.00313206266814514	0.00306706420088412	0.00324445124899375	-0.0109626252439115	-0.00818403397116296	-0.0110263835445812	-0.0135846930578616
NODE_70	1	162	fig|6666666.153583.peg.2692	9	0.0168471976665566	0.00872933729569137	0.0111637052943773	0.0155413026694467	0.0149489584425872	0.012041234610916	0.136163926706196	0.177143142172697	0.0631152307864036	0.173961672832344
NODE_70	470	4993	fig|6666666.153583.peg.2693	16	0.000904730377652582	0.000954467204599686	0.00104094131398138	0.000981862591292456	0.00102904841691306	0.00114862311992767	0.0820992024076674	0.0532292406593532	0.0546257787021375	0.131391104722533
NODE_70	5093	5848	fig|6666666.153583.peg.2694	18	0.00780517393147604	0.00679893866266014	0.008848312417068	0.00739690124637292	0.00901630653258464	0.00862535515924051	0.063347801984839	0.012822254366494	0.0764795823900356	0.0929503312704215
NODE_70	5866	6504	fig|6666666.153583.peg.2695	11	0.00445425745036993	0.00427167610764902	0.00404202616782021	0.00437210013767562	0.00426805898687898	0.00417983418981984	0.00405878437369511	0.00208900948709645	0.0046665657258097	0.00549855593343707
NODE_70	6705	6824	fig|6666666.153583.peg.2696	1	0.00345860246623605	0.00414483177641072	0.00242099898063201	0.00396936998986015	0.00302717277120247	0.00386056885332597	0.0766942830362247	0.0422366443453321	0.028862590401052	0.149629108235421
NODE_70	6882	7124	fig|6666666.153583.peg.2697	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_70	7127	7534	fig|6666666.153583.peg.2698	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_70	7656	7829	fig|6666666.153583.peg.2699	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_70	7977	8099	fig|6666666.153583.peg.2700	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_70	8102	8533	fig|6666666.153583.peg.2701	2	0.00190815162546169	0.000850384841702748	0.00045045045045045	0.00155086948932751	0.00142979396451619	0.000673084314351729	0.121727299966358	0.110648418146197	0.175195120959179	0.0336758230608308
NODE_70	8890	9072	fig|6666666.153583.peg.2702	1	0	0.00112636050882112	0	0.000630517023959647	0	0.000630517023959647	0.106796116504854	0.106796116504854	NA	0.106796116504854
NODE_70	9213	9629	fig|6666666.153583.peg.2703	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_70	9759	9995	fig|6666666.153583.peg.2704	12	0.00971436031575447	0.011861086516705	0.0120353905388994	0.0113270007521998	0.0114697230279606	0.0128344211921411	0.0567006084848862	0.0476098967209284	0.0518624206690582	0.0690473416036507
NODE_71	111	371	fig|6666666.153583.peg.2705	5	0.00443059086076839	0.00404220266755185	0.00590656978327005	0.00417433279807003	0.00522042198636779	0.00515930668220785	0.0120033954409046	-0.0148679966577607	0.00993055053479297	0.0358421137155123
NODE_71	492	1076	fig|6666666.153583.peg.2706	10	0.00421478429594951	0.00404758084054285	0.00295258570002169	0.00432498798137124	0.00398769291033938	0.00354592899218667	0.054277782445417	0.0448106246675889	0.101313697277506	0.0129291144874664
NODE_71	1256	4777	fig|6666666.153583.peg.2707	120	0.00863451944853874	0.00568553233668923	0.00761181633582737	0.0075796992711117	0.00832678206230256	0.00693850446176716	0.0399701572289304	0.0553680777411856	0.0244529241423661	0.0417712674403971
NODE_71	5208	5327	fig|6666666.153583.peg.2708	7	0.0253742308455483	0.0248720269142194	0.01920714920382	0.0249504202537106	0.0239042189196578	0.0235717105127911	0.0410478056046492	-0.00692207283152113	0.0674997539303313	0.0649983569474093
NODE_71	5430	9851	fig|6666666.153583.peg.2709	62	0.00463169315372952	0.00419436414222324	0.00337705840681793	0.00455643199809804	0.0043127282316161	0.0042514185892725	0.0699255062504027	0.0314727291401522	0.0714982337820125	0.109541628276036
NODE_72	3	1685	fig|6666666.153583.peg.2710	34	0.00473925719333342	0.00515643711362273	0.00651444037192802	0.00629909998791856	0.00632993481604605	0.00620116030573167	0.128520199430432	0.214515222338451	0.111073186983387	0.0589763116780361
NODE_72	1720	1845	fig|6666666.153583.peg.2711	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_72	1966	2067	fig|6666666.153583.peg.2712	2	0.00600396633878458	0.00292335115864528	0.00479292960073429	0.00464660458050374	0.0055260414689418	0.00415872052978459	0.0426420940171639	0.0393719389328747	0.0230894936093913	0.0722770736677443
NODE_72	2102	2266	fig|6666666.153583.peg.2713	1	0.00221247678874798	0.00270595866926142	0.00297323594979739	0.00248983380689181	0.00276928776511994	0.0028616743461081	0.0282145386515392	0.0122964343252004	0.0637100261191582	0.00771472708231602
NODE_72	2415	5702	fig|6666666.153583.peg.2714	34	0.00302214406090316	0.00296555844646013	0.00335315941463271	0.00307253164177325	0.00322402951028446	0.00329961211731339	0.0266055374583527	0.0256076738224214	0.0112833249200991	0.04250596184656
NODE_72	5894	6013	fig|6666666.153583.peg.2715	3	0.00386566286566287	0.00153629773882938	0	0.00277361246348588	0.00208119658119658	0.000843881856540085	0.0520699055052518	0.0261868455654659	0.0712883875101534	0.0897435897435899
NODE_72	6026	6316	fig|6666666.153583.peg.2716	6	0.00450231278868235	0.00305864773957428	0.0039904198552988	0.00385181936650623	0.00422471110475214	0.00360728381206753	0.0113348172573634	0.01852088470146	-0.00512584569725383	0.0229397017096825
NODE_72	6410	9382	fig|6666666.153583.peg.2717	87	0.00873861503679008	0.00912800404534927	0.00845797229944876	0.00929396683339465	0.00909827702826249	0.00908212943557948	0.0418492499613867	0.0388055282303216	0.0549536311754347	0.0318362852270913
NODE_72	9375	9794	fig|6666666.153583.peg.2718	7	0.00572378158832328	0.00333113548490738	0.00441389315947896	0.00481806030309578	0.00518128418634087	0.00397643192645925	0.0362746346320814	0.0603150953286585	0.0217024985304202	0.0261333794185221
NODE_73	258	956	fig|6666666.153583.peg.2719	5	0.00346381548028615	0.00336355857106358	0.00313771864915937	0.0033872190676178	0.0038347525345908	0.00391204937609761	0.104987073409929	-0.0078140673894096	0.13924900369745	0.169070147740803
NODE_73	1028	1438	fig|6666666.153583.peg.2720	2	0.0022409763977456	0.00245222720640005	0.00172264892810794	0.00241412564105668	0.00204803602109063	0.00239980907085003	0.0650131307903262	0.0279703085189454	0.0323350553808089	0.130164939948907
NODE_73	1440	2654	fig|6666666.153583.peg.2721	3	0.000875032619999849	0.000798714448010269	0.000545638970400974	0.00087987791706987	0.000797438400072444	0.000733438204254658	0.0793811569313111	0.0488753976324603	0.109228004149436	0.0835264575715586
NODE_73	2749	3126	fig|6666666.153583.peg.2722	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_73	3126	3449	fig|6666666.153583.peg.2723	1	0.000744407774110744	0	0	0.000427820559833761	0.000427820559833761	0	0.13	0.13	0.13	NA
NODE_73	3464	3979	fig|6666666.153583.peg.2724	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_73	3976	4119	fig|6666666.153583.peg.2725	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_73	4106	4741	fig|6666666.153583.peg.2726	5	0.00222474156724363	0.00220981120558368	0.00220117312220481	0.00226007325569432	0.00222852578673809	0.00220324597012685	0.00838619505111271	0.0189360540295933	0.00698598244028337	-0.00101949296531312
NODE_73	4741	6591	fig|6666666.153583.peg.2727	4	0.000252409104547055	0.000278379158978668	0.000244245710330841	0.000262572753910148	0.000261167920819536	0.000273676543342907	0.0280696775900183	-0.010745128010039	0.0491657372785078	0.0451778166193102
NODE_73	6606	6944	fig|6666666.153583.peg.2728	2	0.00183875311406854	0.00191905647593756	0.00202521102775643	0.00186510422637767	0.00217214177261771	0.00225293641539372	0.0806275181251357	-0.0073993551835867	0.110563548260388	0.124638521366192
NODE_73	6946	7059	fig|6666666.153583.peg.2729	2	0.00141272656226517	0.00600826261351074	0.00353350563868574	0.00421191540449767	0.00255518638228152	0.00493381311388251	0.0637916002754483	0.119048168933848	0.0321190979942478	0.0330229345991696
NODE_73	7112	7828	fig|6666666.153583.peg.2730	8	0.00237412555331323	0.00350651406905237	0.00181194110089129	0.00305830354163409	0.00212938762732978	0.0028255473920072	0.0400160104150613	0.0385781623194427	0.0170726549553183	0.0588628622920484
NODE_73	7919	8344	fig|6666666.153583.peg.2731	5	0.000439217011212703	0.00243218208944312	0	0.00167944590705666	0.000242836328314716	0.00143660957874194	0.145134985118947	0.145134985118947	0.0956521739130436	0.15349927863734
NODE_73	8446	9303	fig|6666666.153583.peg.2732	15	0.00432241890572615	0.00329061425714563	0.00309260921483647	0.0038476255812368	0.00486469747027464	0.00416028753835383	0.168339451972787	0.0106842516073753	0.237873663689101	0.232838666422098
NODE_74	16	165	fig|6666666.153583.peg.2733	2	0.00207446808510638	0.00445171752911691	0	0.00346052631578947	0.00125	0.00273684210526316	0.123692391023021	0.0570530291236305	0.170212765957447	0.186705451411334
NODE_74	177	2141	fig|6666666.153583.peg.2734	14	0.00222879375100019	0.00161725640978034	0.00102613061039355	0.00204645910759549	0.00176730415204911	0.00161790968486224	0.103005497394423	0.0603159021096931	0.0791272804910789	0.183085729411726
NODE_74	2152	3381	fig|6666666.153583.peg.2735	5	0.000832986627839245	0.000607245245603607	0.000941020668052398	0.000727934695124454	0.00107103983063295	0.000995869978998666	0.14798389053738	0.010741016268899	0.171829447816491	0.222656598598963
NODE_74	3391	4059	fig|6666666.153583.peg.2736	3	0.00125765817032823	0.00123282606986005	0.000620474837323353	0.00130775619084109	0.00102870648688103	0.000958415712905197	0.0558197576089176	0.0478025423888353	0.0871385416524615	0.0331435084856916
NODE_74	4117	4947	fig|6666666.153583.peg.2737	15	0.00529775612540835	0.00337698802556388	0.00312010847035101	0.00453043426624709	0.00437838978268115	0.00324960339436143	0.0299031123607265	0.0426144999386354	0.0387031518919957	0.000324700055956306
NODE_74	4940	5350	fig|6666666.153583.peg.2738	6	0.00249609429889129	0.0032037437064353	0.00097056035043577	0.00286225435906793	0.00180357207853958	0.00218991128966537	0.0270341980518332	0.00430966464093563	0.0389475722716468	0.0469239378392987
NODE_74	5356	6399	fig|6666666.153583.peg.2739	27	0.0066674466388976	0.00885230945563624	0.00351590744658869	0.00791962740675019	0.00550515665028278	0.00690472366762846	0.0636436553733845	0.0201713226239806	0.0751076915346992	0.104365540346599
NODE_74	6401	7948	fig|6666666.153583.peg.2740	12	0.0028684096857864	0.00283765611606661	0.00217592468372376	0.00292409572263501	0.00291526904761442	0.00297390711944385	0.105668066953159	0.0243024950101371	0.134842395826559	0.157071724430997
NODE_74	8057	8248	fig|6666666.153583.peg.2741	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_74	8273	8575	fig|6666666.153583.peg.2742	1	0.00137327867373866	0.00144519715129408	0.00143126557553715	0.00139379822573253	0.00138034457490499	0.00141442715700141	-0.0146043741777275	-0.0110774188822969	-0.0158855622947764	-0.016829573934837
NODE_74	8568	9287	fig|6666666.153583.peg.2743	14	0.00542342210085556	0.00418361489515638	0.00436506592645591	0.00629467908235479	0.00538749878705236	0.00527452276364128	0.176012879814817	0.236892233081244	0.0915554309881331	0.189625184619482
NODE_75	3	239	fig|6666666.153583.peg.2744	4	0.00341910905604834	0.00336490809508798	0.00521732103144572	0.00340015721980018	0.00501538570990788	0.0052346367507305	0.12079265888488	0.00239654924912669	0.139006390831236	0.180245971667849
NODE_75	293	460	fig|6666666.153583.peg.2745	1	0.0028237710178411	0.0017530806182122	0	0.00250472634022162	0.00224618149146451	0.00105406746031746	0.211563976446558	0.0863569479513824	0.371428571428571	0.168421052631579
NODE_75	460	588	fig|6666666.153583.peg.2746	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_75	648	9041	fig|6666666.153583.peg.2747	144	0.00461609717324509	0.0038194914369945	0.00230891429960491	0.0045632717109617	0.0039352734210564	0.00376700713455083	0.124009854890122	0.0757082697951141	0.12013591790135	0.186568339572558
NODE_76	2	2236	fig|6666666.153583.peg.2748	6	0.000637106016319699	0.000578378730423908	0.000248736397061443	0.000686179992355576	0.000526638899646679	0.000569056354212366	0.17826955230698	0.114310559703883	0.158966025890366	0.273257278156427
NODE_76	2583	4232	fig|6666666.153583.peg.2749	4	0.000539688240491541	0.000620429826416481	0.000490495993866593	0.000610558552806159	0.000526800227299097	0.000562128276378194	0.0287574980476535	0.0499534716399775	0.0222249526733453	0.0118573758281688
NODE_76	4347	5285	fig|6666666.153583.peg.2750	11	0.00351046437033863	0.00253004978566826	0.00349953022491156	0.00314851240390493	0.00366702444841006	0.00326034357802546	0.0531800722652961	0.0407352137925241	0.0441849115173507	0.0753152441940674
NODE_76	5424	5630	fig|6666666.153583.peg.2751	1	0.00228087599893834	0.00230514261472685	0.00219426306382828	0.00255931529684428	0.0022192451859971	0.00259530978750808	0.0804989199827437	0.104053607752061	-0.00825701707131321	0.133165971127615
NODE_76	5657	6085	fig|6666666.153583.peg.2752	6	0.00446747864103196	0.00425336059077948	0.00353206302689871	0.00449917687144439	0.00414284873830715	0.00396788234357368	0.0283115226484213	0.0308405869569924	0.0345361159384934	0.0189447489178537
NODE_76	6371	7309	fig|6666666.153583.peg.2753	2	0.000847601552284853	0.000727128411851308	0.000813179136950289	0.000789638478253009	0.000826663093802419	0.000766996492723398	-0.00193472917876614	0.00287916084074058	-0.00450879063441367	-0.00411642257474987
NODE_76	7306	8241	fig|6666666.153583.peg.2754	1	0.000369100082840541	0.000218857148812439	0.000463270691079018	0.000303449586236471	0.000422445851550329	0.000380610608161379	0.0499573621116667	0.0312110177095474	0.0148195669754471	0.103903273759733
NODE_76	8287	8421	fig|6666666.153583.peg.2755	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_76	8447	8575	fig|6666666.153583.peg.2756	1	0.00319256133209622	0.00171219989463385	0.00253617445257127	0.00263012181616833	0.0028877020340076	0.00214650181532725	0.029146724180485	0.0675790762658416	0.00808052264362924	0.0103958177744586
NODE_76	8600	8728	fig|6666666.153583.peg.2757	3	0.00148973413566157	0.00329112685515039	0	0.0024740227610094	0.0008246742536698	0.00184569952011812	0.070666314605875	0.0337879937569018	0.0967741935483871	0.108433734939759
NODE_76	8734	8868	fig|6666666.153583.peg.2758	4	0.00178529480855062	0.00728072017726091	0.00224466891133558	0.00507188284966063	0.00224466891133558	0.00558495002939447	0.123304861642421	0.106247595366072	0.102325581395349	0.147227008436704
NODE_77	3	8759	fig|6666666.153583.peg.2759	116	0.00229845198451549	0.00245492188880682	0.00219985220855663	0.00259521094981856	0.0024714041482851	0.0027431342059865	0.109673587315106	0.08420279406292	0.0899294645528781	0.151559175047821
NODE_78	52	474	fig|6666666.153583.peg.2760	5	0.00270438505732623	0.00244641853781477	0.00145973397052698	0.00274298836707291	0.00218656445169567	0.00224398121411888	0.0784824417976392	0.0610963471497481	0.0477941263922127	0.129637876697748
NODE_78	959	1114	fig|6666666.153583.peg.2761	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_78	1320	1652	fig|6666666.153583.peg.2762	3	0.00297881019024608	0.00286268504862152	0.00233750233750234	0.00292001593401741	0.00301190301190301	0.00314867978832607	0.0992887346157322	-0.000250575830037514	0.117449581421049	0.174227337215444
